cluster,weekdayindex,day,hour,time,violationdescription,percent,globalpercent,result,lat_min,long_min,lat_max,long_max
3872,2,Wednesday,13,1:00 P,PARKED ON SIDEWALK,1.0,0.07518797,13.3,34.04786445,-118.315721,34.0479628,-118.3157185
5603,0,Monday,1,1:00 A,RED ZONE,1.0,0.08097166,12.35,34.04908286,-118.2800841,34.04977,-118.279644
4723,3,Thursday,6,6:00 A,DOUBLE PARKING,0.5,0.047169811,10.6,34.03100113,-118.2421292,34.03100113,-118.2421292
5609,3,Thursday,12,12:00 ,YELLOW ZONE,1.0,0.12568306,7.96,34.03417076,-118.2575374,34.03433549,-118.2574042
1024,4,Friday,13,1:00 P,DISPLAY OF TABS,0.5,0.078091106,6.4,33.97982186,-118.3045853,33.98315677,-118.3007435
4853,1,Tuesday,20,8:00 P,PREFERENTIAL PARKING,1.0,0.136498516,7.33,34.10343913,-118.3433326,34.10343913,-118.3433326
1923,4,Friday,14,2:00 P,DISPLAY OF PLATES,1.0,0.035714286,28.0,34.01044062,-118.32035,34.01080408,-118.3192805
1530,3,Thursday,8,8:00 A,NO PARK/STREET CLEAN,1.0,0.301252074,3.32,34.05617289,-118.4694814,34.05647306,-118.4691309
174,3,Thursday,17,5:00 P,EXPIRED TAGS,0.5,0.103448276,4.83,33.94241201,-118.405909,33.94241201,-118.405909
4447,1,Tuesday,20,8:00 P,PREFERENTIAL PARKING,1.0,0.136498516,7.33,34.08433957,-118.345151,34.08433957,-118.345151
333,1,Tuesday,12,12:00 ,FIRE HYDRANT,1.0,0.077922078,12.83,33.94878762,-118.3800302,33.949508,-118.376602
2763,4,Friday,8,8:00 A,NO PARK/STREET CLEAN,0.75,0.310930715,2.41,34.15585437,-118.454152,34.15642425,-118.4541513
2563,2,Wednesday,10,10:00 ,NO PARK/STREET CLEAN,1.0,0.22484119,4.45,34.02258,-118.3262744,34.02645932,-118.322393
4515,0,Monday,23,11:00 ,PREFERENTIAL PARKING,1.0,0.034414946,29.06,34.08230733,-118.3373987,34.08357425,-118.3373914
3727,0,Monday,8,8:00 A,NO PARK/STREET CLEAN,1.0,0.275908479,3.62,33.96094153,-118.2949147,33.961837,-118.293988
853,1,Tuesday,16,4:00 P,STOP/STAND PROHIBIT,1.0,0.16374269,6.11,34.06603639,-118.4601312,34.066666,-118.4592286
4456,1,Tuesday,10,10:00 ,NO PARK/STREET CLEAN,1.0,0.242712581,4.12,34.07668149,-118.3563337,34.07753455,-118.3563321
1479,4,Friday,6,6:00 A,WHITE ZONE,1.0,0.138504155,7.22,34.0263098,-118.4077755,34.02699,-118.4069196
2041,4,Friday,10,10:00 ,NO PARK/STREET CLEAN,0.75,0.262979045,2.85,34.04277892,-118.4399616,34.04408808,-118.4388329
1822,1,Tuesday,12,12:00 ,EXCEED 72HRS-ST,1.0,0.138297872,7.23,34.23661176,-118.466043,34.23828284,-118.4654229
4814,2,Wednesday,11,11:00 ,NO STOP/STANDING,1.0,0.028301887,35.33,34.10033747,-118.3400542,34.10033747,-118.3400542
4548,1,Tuesday,10,10:00 ,NO PARK/STREET CLEAN,1.0,0.242712581,4.12,34.08379545,-118.3474355,34.08379545,-118.3474355
3083,2,Wednesday,18,6:00 P,BLOCKING DRIVEWAY,1.0,0.045454545,22.0,34.00009439,-118.302467,34.00370322,-118.300174
2581,1,Tuesday,12,12:00 ,NO PARK/STREET CLEAN,0.5,0.245431204,2.04,34.05373351,-118.1949671,34.05453301,-118.1946221
4056,1,Tuesday,16,4:00 P,PREFERENTIAL PARKING,0.25,0.024480712,10.21,34.06766094,-118.3451117,34.06860265,-118.3451097
4595,1,Tuesday,19,7:00 P,RED ZONE,1.0,0.024285714,41.18,34.10050389,-118.2908153,34.10060263,-118.2906649
88,2,Wednesday,20,8:00 P,DOUBLE PARKING,1.0,0.026548673,37.67,33.74202085,-118.2905986,33.74292742,-118.2901036
3687,2,Wednesday,18,6:00 P,BLOCKING DRIVEWAY,1.0,0.045454545,22.0,33.97916123,-118.2882182,33.97916527,-118.2872399
1782,2,Wednesday,11,11:00 ,METER EXP.,1.0,0.127189909,7.86,34.0460699,-118.464317,34.04678455,-118.4638099
1895,2,Wednesday,15,3:00 P,METER EXP.,0.25,0.071128241,3.51,33.99699417,-118.4785475,33.99699417,-118.4785475
2684,1,Tuesday,4,4:00 A,RED ZONE,1.0,0.025,40.0,34.03746887,-118.2184782,34.03776723,-118.21822
1308,0,Monday,22,10:00 ,STANDNG IN ALLEY,1.0,0.053140097,18.82,34.244079,-118.4460992,34.2457377,-118.4445325
2234,3,Thursday,9,9:00 A,NO PARK/STREET CLEAN,1.0,0.111781566,8.95,33.9898449,-118.461015,33.99138818,-118.4594904
4760,1,Tuesday,12,12:00 ,NO PARK/STREET CLEAN,0.125,0.245431204,0.51,34.099801,-118.3480893,34.10074455,-118.3478572
3183,1,Tuesday,11,11:00 ,NO STOPPING/STANDING,1.0,0.090909091,11.0,34.063397,-118.3664952,34.06354472,-118.365188
27,0,Monday,17,5:00 P,OFF STR/OVERTIME/MTR,0.5,0.086538462,5.78,33.78241543,-118.281029,33.78241543,-118.281029
1796,1,Tuesday,9,9:00 A,18 IN. CURB/2 WAY,1.0,0.046357616,21.57,34.107683,-118.3299209,34.10997629,-118.326725
3254,3,Thursday,9,9:00 A,NO PARK/STREET CLEAN,0.5,0.111781566,4.47,33.9941326,-118.2980393,33.9950726,-118.2937035
3374,2,Wednesday,5,5:00 A,FIRE HYDRANT,1.0,0.035087719,28.5,34.01412545,-118.2983577,34.01412568,-118.2975046
1956,3,Thursday,16,4:00 P,PARKED OVER TIME LIMIT,1.0,0.092198582,10.85,34.038791,-118.453735,34.04032862,-118.452189
103,5,Saturday,13,1:00 P,EXCEED 72HRS-ST,1.0,0.206896552,4.83,34.09481815,-118.1647604,34.0971789,-118.162504
2041,5,Saturday,10,10:00 ,PREFERENTIAL PARKING,1.0,0.062200957,16.08,34.04277892,-118.4399616,34.04408808,-118.4388329
2267,2,Wednesday,8,8:00 A,NO PARK/STREET CLEAN,1.0,0.302407222,3.31,34.21390103,-118.3889051,34.21571274,-118.3883607
3565,3,Thursday,10,10:00 ,NO PARK/STREET CLEAN,1.0,0.242419671,4.13,34.16297721,-118.3713841,34.16297768,-118.3709405
2556,4,Friday,11,11:00 ,METER EXP.,0.3,0.150233058,2.0,34.14786461,-118.3789772,34.14786461,-118.3789772
4711,2,Wednesday,17,5:00 P,METER EXP.,0.5,0.075332866,6.64,34.04854814,-118.2978789,34.049078,-118.296835
5637,2,Wednesday,11,11:00 ,STANDNG IN ALLEY,1.0,0.038297872,26.11,34.03634673,-118.2557685,34.03640776,-118.2557192
1722,0,Monday,7,7:00 A,WHITE ZONE,1.0,0.057401813,17.42,34.20190965,-118.3746821,34.2039693,-118.373167
3414,3,Thursday,12,12:00 ,FIRE HYDRANT,0.5,0.075862069,6.59,34.075173,-118.2673679,34.07534924,-118.2671569
1696,2,Wednesday,19,7:00 P,PREFERENTIAL PARKING,0.5,0.096955128,5.16,34.040419,-118.444627,34.040419,-118.444627
4459,3,Thursday,23,11:00 ,PREFERENTIAL PARKING,0.2,0.038950715,5.13,34.08415529,-118.3451506,34.08415529,-118.3451506
6058,6,Sunday,9,9:00 A,BLOCKING DRIVEWAY,1.0,0.076923077,13.0,34.05592455,-118.2945864,34.05592629,-118.2940852
721,4,Friday,23,11:00 ,18 IN. CURB/2 WAY,1.0,0.008928571,112.0,34.21222348,-118.6071802,34.2139325,-118.6058823
5761,4,Friday,9,9:00 A,NO PARK/STREET CLEAN,0.333333333,0.087219181,3.82,34.06806357,-118.305373,34.068991,-118.3044235
668,2,Wednesday,9,9:00 A,NO PARK/STREET CLEAN,1.0,0.09144099,10.94,34.11707206,-118.1917838,34.11852818,-118.1901819
3598,0,Monday,12,12:00 ,METER EXP.,1.0,0.131108462,7.63,34.1876506,-118.447423,34.18765074,-118.4471112
1935,4,Friday,16,4:00 P,OFF STR/OVERTIME/MTR,0.166666667,0.106382979,1.57,33.995927,-118.478087,33.995927,-118.478087
6306,4,Friday,11,11:00 ,DISPLAY OF TABS,1.0,0.125813449,7.95,34.062433,-118.281324,34.062433,-118.281324
3255,3,Thursday,18,6:00 P,PREFERENTIAL PARKING,1.0,0.182034976,5.49,34.08379682,-118.3742164,34.08386714,-118.3742163
4469,1,Tuesday,9,9:00 A,METER EXP.,1.0,0.047470331,21.07,34.085413,-118.3618841,34.08553261,-118.36133
276,5,Saturday,15,3:00 P,NO PARKING,1.0,0.015810277,63.25,33.96623059,-118.402913,33.969506,-118.4012422
967,4,Friday,2,2:00 A,OVNIGHT PRK W/OUT PE,1.0,0.162790698,6.14,34.00600147,-118.4259166,34.01155729,-118.4214138
3876,2,Wednesday,8,8:00 A,NO STOP/STAND,1.0,0.108571429,9.21,34.03926322,-118.2885459,34.04002597,-118.2864475
185,1,Tuesday,16,4:00 P,WHITE CURB,0.25,0.076923077,3.25,33.94521201,-118.4017213,33.94521201,-118.4017213
3258,5,Saturday,19,7:00 P,PREFERENTIAL PARKING,1.0,0.055023923,18.17,34.17827698,-118.4323367,34.17876276,-118.4323364
2797,2,Wednesday,9,9:00 A,NO PARK/STREET CLEAN,0.5,0.09144099,5.47,34.038127,-118.296224,34.03904848,-118.2937722
2690,0,Monday,15,3:00 P,WHITE ZONE,1.0,0.027190332,36.78,34.03625518,-118.27332,34.037299,-118.272656
5534,3,Thursday,11,11:00 ,DISPLAY OF PLATES,0.333333333,0.081771721,4.08,34.052395,-118.246677,34.052395,-118.246677
2406,2,Wednesday,11,11:00 ,METER EXP.,0.5,0.127189909,3.93,34.15667104,-118.4858215,34.15667104,-118.4858215
5171,2,Wednesday,12,12:00 ,NO PARK/STREET CLEAN,0.8,0.207622869,3.85,34.09831839,-118.2972294,34.09839174,-118.297229
230,0,Monday,5,5:00 A,RED ZONE,1.0,0.029149798,34.31,33.73694612,-118.2912505,33.73967085,-118.2890154
4232,2,Wednesday,12,12:00 ,METER EXP.,1.0,0.128941836,7.76,34.081852,-118.3462162,34.08195155,-118.346216
4615,0,Monday,19,7:00 P,METER EXP.,1.0,0.060389352,16.56,34.10359756,-118.2906617,34.10359796,-118.2904832
161,1,Tuesday,20,8:00 P,DISPLAY OF PLATES,1.0,0.022222222,45.0,34.07029888,-118.2426424,34.07029888,-118.2426424
5073,2,Wednesday,17,5:00 P,METER EXP.,1.0,0.075332866,13.27,34.07113825,-118.3095391,34.071139,-118.309124
770,2,Wednesday,11,11:00 ,NO PARK/STREET CLEAN,0.333333333,0.073219659,4.55,33.94591344,-118.316739,33.95123009,-118.313918
162,4,Friday,10,10:00 ,METER EXP.,0.5,0.079598422,6.28,34.13785545,-118.2179972,34.13850445,-118.2165451
109,3,Thursday,12,12:00 ,NO PARK/STREET CLEAN,1.0,0.21692563,4.61,34.08061029,-118.1666556,34.08334265,-118.165311
5672,2,Wednesday,12,12:00 ,NO PARKING,1.0,0.047887324,20.88,34.05255419,-118.2516398,34.05255419,-118.2516398
3523,3,Thursday,10,10:00 ,NO PARK/STREET CLEAN,1.0,0.242419671,4.13,34.16081351,-118.3777792,34.16116682,-118.377392
5827,2,Wednesday,9,9:00 A,METER EXP.,1.0,0.050105116,19.96,34.045849,-118.257926,34.045849,-118.257926
3995,1,Tuesday,11,11:00 ,NO PARK/STREET CLEAN,0.333333333,0.060866939,5.48,34.07017,-118.274929,34.07075531,-118.274043
154,3,Thursday,13,1:00 P,STANDNG IN ALLEY,1.0,0.03902439,25.63,34.0731486,-118.1641345,34.07358253,-118.1632085
4865,5,Saturday,0,12:00 ,NO PARKING,1.0,0.124505929,8.03,34.09996384,-118.328812,34.10007594,-118.3288112
4182,4,Friday,2,2:00 A,PREFERENTIAL PARKING,0.5,0.035583942,14.05,34.05637649,-118.3657807,34.05706877,-118.3654624
654,1,Tuesday,10,10:00 ,PARKED ON SIDEWALK,1.0,0.075949367,13.17,34.0879086,-118.2316135,34.10011315,-118.2185601
5149,1,Tuesday,13,1:00 P,NO PARK/STREET CLEAN,0.222222222,0.040326235,5.51,34.10033,-118.343318,34.10033,-118.343318
1268,5,Saturday,8,8:00 A,NO PARKING,1.0,0.059288538,16.87,34.20838534,-118.5374162,34.21423755,-118.536059
3101,0,Monday,13,1:00 P,DISPLAY OF TABS,0.5,0.074186992,6.74,33.94372092,-118.2813833,33.943725,-118.280538
3556,4,Friday,20,8:00 P,RED ZONE,1.0,0.018092105,55.27,34.00197345,-118.2795197,34.00288253,-118.2787738
3751,0,Monday,9,9:00 A,NO PARK/STREET CLEAN,0.333333333,0.104018458,3.2,34.04342467,-118.3564035,34.04463533,-118.3550034
654,4,Friday,2,2:00 A,COMM VEH OVER TIME LIMIT,1.0,0.138461538,7.22,34.0879086,-118.2316135,34.10011315,-118.2185601
1005,4,Friday,11,11:00 ,DISPLAY OF TABS,1.0,0.125813449,7.95,34.06575614,-118.4400468,34.06727439,-118.4383709
5476,5,Saturday,1,1:00 A,NO PARKING,0.5,0.118577075,4.22,34.04703472,-118.2660497,34.04703472,-118.2660497
654,2,Wednesday,9,9:00 A,NO PARK/STREET CLEAN,0.258064516,0.09144099,2.82,34.0879086,-118.2316135,34.10011315,-118.2185601
2086,3,Thursday,12,12:00 ,NO PARK/STREET CLEAN,1.0,0.21692563,4.61,34.201197,-118.379045,34.20208189,-118.3778887
5885,4,Friday,6,6:00 A,RED ZONE,1.0,0.024671053,40.53,34.04746571,-118.2512714,34.04761174,-118.2511356
2217,3,Thursday,16,4:00 P,NO STOP/STAND,1.0,0.096774194,10.33,34.05705367,-118.4424531,34.05705367,-118.4424531
4337,4,Friday,16,4:00 P,METER EXP.,1.0,0.06669057,14.99,34.04954216,-118.3476286,34.04978941,-118.347409
5511,4,Friday,17,5:00 P,METER EXP.,0.5,0.074937253,6.67,34.040833,-118.264372,34.040833,-118.264372
657,2,Wednesday,9,9:00 A,NO PARK/STREET CLEAN,1.0,0.09144099,10.94,34.08702941,-118.2147399,34.0879717,-118.2138612
330,5,Saturday,12,12:00 ,PK IN PROH AREA,1.0,0.090909091,11.0,34.12476803,-118.3137092,34.12476803,-118.3137092
1601,6,Sunday,21,9:00 P,PREFERENTIAL PARKING,1.0,0.029693487,33.68,34.03888,-118.431089,34.03888,-118.431089
3544,1,Tuesday,15,3:00 P,METER EXP.,0.25,0.080574641,3.1,34.185671,-118.448714,34.185671,-118.448714
3728,0,Monday,17,5:00 P,RED ZONE,1.0,0.023481781,42.59,33.991472,-118.282668,33.99147984,-118.2809557
5057,2,Wednesday,16,4:00 P,RED ZONE,1.0,0.027131783,36.86,34.08068519,-118.2968155,34.081802,-118.2953027
3239,1,Tuesday,14,2:00 P,PREFERENTIAL PARKING,0.125,0.025222552,4.96,34.083606,-118.375272,34.083606,-118.375272
5070,4,Friday,20,8:00 P,PREFERENTIAL PARKING,1.0,0.11770073,8.5,34.10026375,-118.3413981,34.10026375,-118.3413981
568,3,Thursday,20,8:00 P,NO PARKING,1.0,0.080821918,12.37,34.3064365,-118.4323605,34.3090452,-118.4304899
1796,3,Thursday,17,5:00 P,RED ZONE,1.0,0.025605536,39.05,34.107683,-118.3299209,34.10997629,-118.326725
5773,4,Friday,12,12:00 ,METER EXP.,1.0,0.130154177,7.68,34.03953129,-118.2510387,34.0396459,-118.2509167
5059,3,Thursday,11,11:00 ,METER EXP.,1.0,0.139026112,7.19,34.08664826,-118.275475,34.08677657,-118.275414
5901,1,Tuesday,12,12:00 ,NO PARK/STREET CLEAN,1.0,0.245431204,4.07,34.06276331,-118.2634938,34.06300769,-118.2633322
4006,2,Wednesday,14,2:00 P,METER EXP.,0.222222222,0.103013315,2.16,34.071124,-118.323523,34.071124,-118.323523
4305,4,Friday,17,5:00 P,METER EXP.,0.2,0.074937253,2.67,34.083715,-118.367999,34.083715,-118.367999
4568,4,Friday,2,2:00 A,NO PARKING,1.0,0.12033195,8.31,34.10533817,-118.3138307,34.10579,-118.3115372
3550,0,Monday,13,1:00 P,METER EXP.,0.142857143,0.101708383,1.4,34.162975,-118.373469,34.162975,-118.373469
1463,0,Monday,10,10:00 ,NO PARK/STREET CLEAN,0.5,0.247836954,2.02,34.038786,-118.4207039,34.041028,-118.41954
1343,2,Wednesday,12,12:00 ,NO PARK/STREET CLEAN,1.0,0.207622869,4.82,34.02106274,-118.419733,34.022978,-118.4185452
2288,1,Tuesday,0,12:00 ,18 IN. CURB/2 WAY,1.0,0.026490066,37.75,34.0322855,-118.3842382,34.034815,-118.381283
2498,2,Wednesday,21,9:00 P,NO PARKING,0.5,0.023943662,20.88,34.14272,-118.3703897,34.14424346,-118.370188
3766,0,Monday,9,9:00 A,NO PARK/STREET CLEAN,1.0,0.104018458,9.61,33.94917849,-118.27663,33.949197,-118.273873
5567,2,Wednesday,16,4:00 P,METER EXP.,0.166666667,0.071478626,2.33,34.032466,-118.250834,34.032466,-118.250834
6090,3,Thursday,12,12:00 ,METER EXP.,1.0,0.120324629,8.31,34.046076,-118.28009,34.046076,-118.28009
4801,3,Thursday,1,1:00 A,DISPLAY OF TABS,1.0,0.0428051,23.36,34.10071232,-118.3281557,34.10074985,-118.3281554
1224,3,Thursday,14,2:00 P,METER EXP.,0.666666667,0.093860268,7.1,34.06197666,-118.211151,34.06277,-118.2104662
4323,0,Monday,1,1:00 A,DISPLAY OF PLATES,1.0,0.032537961,30.73,34.09001534,-118.3222709,34.09010725,-118.3222706
1692,3,Thursday,8,8:00 A,NO PARK/STREET CLEAN,1.0,0.301252074,3.32,34.05566949,-118.4258868,34.056161,-118.4255483
1903,1,Tuesday,10,10:00 ,NO PARK/STREET CLEAN,1.0,0.242712581,4.12,33.99641523,-118.4768672,33.99641523,-118.4768672
1610,1,Tuesday,22,10:00 ,DISPLAY OF PLATES,1.0,0.020634921,48.46,34.03923277,-118.4303458,34.03923277,-118.4303458
335,1,Tuesday,12,12:00 ,PRIVATE PROPERTY,0.5,0.083333333,6.0,33.94542496,-118.3834858,33.94542496,-118.3834858
5262,6,Sunday,15,3:00 P,PREFERENTIAL PARKING,0.5,0.026819923,18.64,34.09064654,-118.2802818,34.09064654,-118.2802818
2556,0,Monday,16,4:00 P,METER EXP.,0.083333333,0.081843464,1.02,34.14786461,-118.3789772,34.14786461,-118.3789772
4338,1,Tuesday,12,12:00 ,DISPLAY OF TABS,0.5,0.102917342,4.86,34.05076061,-118.356794,34.051427,-118.35575
4595,0,Monday,17,5:00 P,DISPLAY OF TABS,1.0,0.048780488,20.5,34.10050389,-118.2908153,34.10060263,-118.2906649
3465,0,Monday,10,10:00 ,FIRE HYDRANT,1.0,0.085470085,11.7,34.05301023,-118.2447804,34.05315267,-118.2445635
5430,5,Saturday,9,9:00 A,RED ZONE,1.0,0.060176991,16.62,34.041556,-118.261969,34.041556,-118.261969
2175,6,Sunday,12,12:00 ,DOUBLE PARKING,1.0,0.073170732,13.67,34.05040464,-118.2254979,34.05059315,-118.2248342
614,2,Wednesday,4,4:00 A,NO PARK/STREET CLEAN,1.0,0.022233367,44.98,34.10972677,-118.2060872,34.11034304,-118.2053064
5113,3,Thursday,11,11:00 ,NO PARKING,1.0,0.073972603,13.52,34.06957911,-118.3106833,34.071137,-118.3103634
5302,5,Saturday,17,5:00 P,PREFERENTIAL PARKING,1.0,0.045454545,22.0,34.09163474,-118.280893,34.09163474,-118.280893
2869,4,Friday,18,6:00 P,PREFERENTIAL PARKING,1.0,0.176094891,5.68,34.07212659,-118.3810294,34.07234642,-118.3808092
1058,5,Saturday,13,1:00 P,FIRE HYDRANT,1.0,0.056818182,17.6,34.14892931,-118.3945208,34.15321314,-118.3854963
1776,2,Wednesday,16,4:00 P,NO STOP/STANDING,1.0,0.336477987,2.97,34.01716384,-118.2827624,34.01760501,-118.282725
305,3,Thursday,10,10:00 ,PREFERENTIAL PARKING,1.0,0.024642289,40.58,33.96574376,-118.4177529,33.96584894,-118.4177525
1522,3,Thursday,14,2:00 P,DISPLAY OF TABS,0.5,0.055555556,9.0,34.074526,-118.216957,34.074526,-118.216957
5558,2,Wednesday,10,10:00 ,METER EXP.,1.0,0.084092502,11.89,34.0335426,-118.2530676,34.03357388,-118.2530048
2248,4,Friday,3,3:00 A,FIRE HYDRANT,1.0,0.04964539,20.14,34.025195,-118.2153723,34.02578324,-118.2140265
5189,4,Friday,12,12:00 ,NO PARK/STREET CLEAN,1.0,0.219369454,4.56,34.09530319,-118.2764134,34.095788,-118.2758613
3740,0,Monday,12,12:00 ,NO PARK/STREET CLEAN,1.0,0.242645645,4.12,33.951002,-118.2770155,33.95191138,-118.2762181
4950,0,Monday,20,8:00 P,PREFERENTIAL PARKING,1.0,0.099311701,10.07,34.10114086,-118.343322,34.10114086,-118.343322
142,0,Monday,16,4:00 P,NO STOP/STANDING,1.0,0.333333333,3.0,33.979855,-118.2564369,33.98203521,-118.256426
28,2,Wednesday,13,1:00 P,OFF STR/OVERTIME/MTR,0.166666667,0.172727273,0.96,33.78241543,-118.281029,33.78241543,-118.281029
2335,5,Saturday,10,10:00 ,METER EXP.,0.5,0.118489583,4.22,34.144756,-118.411537,34.144756,-118.411537
2563,3,Thursday,11,11:00 ,DISPLAY OF TABS,1.0,0.10564663,9.47,34.02258,-118.3262744,34.02645932,-118.322393
5132,1,Tuesday,21,9:00 P,PREF PARKING,1.0,0.1875,5.33,34.100331,-118.3428382,34.100331,-118.3428382
4837,1,Tuesday,12,12:00 ,NO PARK/STREET CLEAN,1.0,0.245431204,4.07,34.103131,-118.3433316,34.10325425,-118.343331
6064,3,Thursday,1,1:00 A,RED ZONE,0.5,0.079584775,6.28,34.043942,-118.279957,34.043942,-118.279957
210,5,Saturday,12,12:00 ,METER EXP.,1.0,0.099609375,10.04,34.11754681,-118.261534,34.11754681,-118.261534
2182,3,Thursday,11,11:00 ,NO PARK/STREET CLEAN,1.0,0.056569618,17.68,34.04841769,-118.434528,34.0489875,-118.4340855
1029,0,Monday,13,1:00 P,METER EXP.,0.5,0.101708383,4.92,34.160673,-118.508507,34.160673,-118.508507
3621,4,Friday,13,1:00 P,PARKED OVER TIME LIMIT,0.666666667,0.172348485,3.87,34.060943,-118.3773137,34.06204386,-118.3772992
2650,2,Wednesday,6,6:00 A,RED ZONE,1.0,0.028682171,34.86,34.04095314,-118.2083874,34.041059,-118.208319
5260,4,Friday,8,8:00 A,NO PARK/STREET CLEAN,1.0,0.310930715,3.22,34.08817612,-118.2500774,34.09154859,-118.248497
3607,1,Tuesday,15,3:00 P,PREFERENTIAL PARKING,1.0,0.019287834,51.85,34.0547,-118.4030351,34.05582273,-118.4024503
5660,1,Tuesday,9,9:00 A,RED ZONE,0.4,0.053571429,7.47,34.048689,-118.258765,34.048689,-118.258765
1602,2,Wednesday,22,10:00 ,NO PARKING,1.0,0.071830986,13.92,34.03574798,-118.4549894,34.03583957,-118.4549104
3805,1,Tuesday,10,10:00 ,NO PARKING,0.5,0.087365591,5.72,34.04460301,-118.34114,34.045764,-118.340142
5457,1,Tuesday,10,10:00 ,NO PARK/STREET CLEAN,0.5,0.242712581,2.06,34.067402,-118.275325,34.067402,-118.275325
3021,3,Thursday,23,11:00 ,FIRE HYDRANT,1.0,0.04137931,24.17,34.02904534,-118.290318,34.02936307,-118.290318
2091,3,Thursday,10,10:00 ,NO PARK/STREET CLEAN,1.0,0.242419671,4.13,34.046575,-118.4394579,34.048123,-118.438123
2620,5,Saturday,13,1:00 P,METER EXP.,0.25,0.070963542,3.52,34.145118,-118.41373,34.145118,-118.41373
233,0,Monday,9,9:00 A,NO PARK/STREET CLEAN,1.0,0.104018458,9.61,33.7278543,-118.2846795,33.72967688,-118.2827731
4693,1,Tuesday,13,1:00 P,NO PARK/STREET CLEAN,1.0,0.040326235,24.8,34.088906,-118.3385938,34.08938461,-118.338593
3962,2,Wednesday,9,9:00 A,DISPLAY OF TABS,1.0,0.066237351,15.1,34.08612021,-118.3091565,34.08612021,-118.3091565
4828,3,Thursday,13,1:00 P,METER EXP.,0.5,0.100211715,4.99,34.097983,-118.333211,34.097983,-118.333211
2675,1,Tuesday,12,12:00 ,NO PARK/STREET CLEAN,1.0,0.245431204,4.07,34.05197082,-118.2213258,34.05275974,-118.2204429
5158,4,Friday,10,10:00 ,NO PARK/STREET CLEAN,0.2,0.262979045,0.76,34.09413315,-118.3018517,34.09590067,-118.300499
1280,3,Thursday,8,8:00 A,NO PARK/STREET CLEAN,0.333333333,0.301252074,1.11,34.068217,-118.452523,34.068217,-118.452523
6104,3,Thursday,2,2:00 A,RED ZONE,1.0,0.065051903,15.37,34.04418922,-118.2811927,34.0445015,-118.2806682
1716,3,Thursday,8,8:00 A,DISPLAY OF TABS,1.0,0.107468124,9.31,34.02704033,-118.3484471,34.02829014,-118.346901
1251,3,Thursday,12,12:00 ,PARKED OVER TIME LIMIT,1.0,0.15070922,6.64,34.199294,-118.538591,34.20001664,-118.5373352
4855,0,Monday,16,4:00 P,PARKED OVER TIME LIMIT,0.5,0.05065666,9.87,34.09978,-118.328183,34.09978,-118.328183
3123,2,Wednesday,9,9:00 A,NO PARK/STREET CLEAN,0.666666667,0.09144099,7.29,33.93647851,-118.2880305,33.93822735,-118.2848913
3769,2,Wednesday,18,6:00 P,METER EXP.,1.0,0.04975473,20.1,34.05063157,-118.3638763,34.05096338,-118.363498
211,3,Thursday,12,12:00 ,METER EXP.,0.25,0.120324629,2.08,34.11758485,-118.2614933,34.117699,-118.261371
2907,1,Tuesday,16,4:00 P,METER EXP.,1.0,0.076202374,13.12,34.14612334,-118.4294375,34.14612334,-118.4294375
1743,1,Tuesday,8,8:00 A,DISPLAY OF TABS,1.0,0.106969206,9.35,33.98309574,-118.4637276,33.98421634,-118.4624183
223,5,Saturday,14,2:00 P,PARKED OVER TIME LIMIT,1.0,0.076530612,13.07,34.04614209,-118.489039,34.047445,-118.486037
1204,4,Friday,8,8:00 A,DISPLAY OF PLATES,1.0,0.102941176,9.71,34.06549187,-118.453171,34.06578591,-118.4529498
5744,1,Tuesday,11,11:00 ,METER EXP.,0.5,0.129606496,3.86,34.042434,-118.249234,34.042434,-118.249234
5631,2,Wednesday,17,5:00 P,STOP/STAND PROHIBIT,1.0,0.025157233,39.75,34.05303536,-118.2564342,34.05303536,-118.2564342
1098,4,Friday,8,8:00 A,NO PARK/STREET CLEAN,1.0,0.310930715,3.22,34.066836,-118.447705,34.066836,-118.447705
4015,2,Wednesday,14,2:00 P,PARKED OVER TIME LIMIT,1.0,0.128526646,7.78,34.00456416,-118.288967,34.00660128,-118.2860778
818,3,Thursday,15,3:00 P,PARKED OVER TIME LIMIT,1.0,0.078014184,12.82,34.25402,-118.523375,34.25591907,-118.5227114
5040,2,Wednesday,23,11:00 ,DISPLAY OF TABS,1.0,0.009199632,108.7,34.1003325,-118.3421186,34.1003325,-118.3421186
81,0,Monday,16,4:00 P,RED ZONE,0.333333333,0.029149798,11.44,33.77650722,-118.2744274,33.77961972,-118.2688387
3217,1,Tuesday,18,6:00 P,PREFERENTIAL PARKING,1.0,0.192136499,5.2,34.08414845,-118.3742172,34.0842891,-118.3742169
4690,0,Monday,9,9:00 A,DOUBLE PARKING,1.0,0.11965812,8.36,34.03104667,-118.2420717,34.03105805,-118.2420573
6411,0,Monday,13,1:00 P,METER EXP.,0.2,0.101708383,1.97,34.0618,-118.290303,34.0618,-118.290303
2563,0,Monday,1,1:00 A,STANDNG IN ALLEY,1.0,0.06763285,14.79,34.02258,-118.3262744,34.02645932,-118.322393
1456,2,Wednesday,17,5:00 P,METER EXP.,0.5,0.075332866,6.64,34.0339,-118.444664,34.0339,-118.444664
2439,4,Friday,19,7:00 P,METER EXP.,0.5,0.048762997,10.25,34.139895,-118.378958,34.139895,-118.378958
